time,gFx,gFy,gFz,TgF
39.209685241,-0.8995,0.0040,0.2620,0.937
39.220124741,-0.8721,-0.0040,0.2230,0.900
39.230998703,-0.9190,0.0274,0.2385,0.950
39.239981164,-0.9699,0.0430,0.2855,1.012
39.250012703,-0.9894,0.0744,0.3519,1.053
39.260154241,-1.0089,0.0899,0.4145,1.094
39.270437126,-1.0089,0.1526,0.4537,1.117
39.280518395,-1.0598,0.1760,0.4732,1.174
39.290314241,-1.0950,0.1955,0.4693,1.207
39.300668549,-1.0598,0.2151,0.4302,1.164
39.310859049,-1.0364,0.1681,0.4068,1.126
39.320680241,-1.0129,0.1681,0.4068,1.104
39.331237664,-1.0246,0.1329,0.4106,1.112
39.34133028,-1.0441,0.1017,0.4185,1.129
39.351467587,-1.1224,0.0547,0.4223,1.201
39.362996395,-1.2202,0.0430,0.4223,1.292
39.371728741,-1.2514,0.0352,0.3871,1.310
39.382096203,-1.2358,0.0352,0.3089,1.274
39.392169164,-1.1185,0.0235,0.2190,1.140
39.40199428,-0.9777,0.0000,0.1916,0.996
39.412465857,-0.8291,-0.0235,0.1878,0.850
39.422472972,-0.7548,-0.0235,0.1838,0.777
39.432409049,-0.7939,-0.0195,0.2620,0.836
39.442816203,-0.8369,-0.0587,0.2972,0.890
39.452604203,-0.8760,-0.0939,0.2816,0.925
39.462705626,-0.9739,-0.1173,0.2894,1.023
39.473110818,-1.0638,-0.1251,0.2620,1.103
39.48340051,-1.1654,-0.1446,0.2112,1.193
39.493966587,-1.1224,-0.1643,0.2190,1.155
39.50347578,-0.9699,-0.2190,0.2699,1.030
39.513685972,-0.7821,-0.2230,0.3402,0.882
39.524079741,-0.7079,-0.2385,0.3559,0.827
39.533995395,-0.6570,-0.2542,0.3559,0.789
39.550294664,-0.7000,-0.2112,0.3324,0.803
39.554758356,-0.7861,-0.1329,0.2934,0.850
39.564102626,-0.9034,-0.0744,0.3089,0.958
39.574251087,-0.9739,-0.0117,0.3324,1.029
39.584355972,-1.0403,0.0157,0.3871,1.110
39.59501101,-1.0286,-0.0235,0.3989,1.103
39.604951241,-0.9739,-0.0312,0.3950,1.051
39.615279933,-0.9973,0.0000,0.4106,1.079
39.625659203,-1.0481,0.0352,0.3519,1.106
39.635146626,-1.0990,0.0157,0.2542,1.128
39.645357356,-1.0559,-0.0235,0.1369,1.065
39.655694241,-0.9973,-0.0782,0.0821,1.004
39.665029549,-0.9112,-0.1486,0.0899,0.928
39.681343472,-0.8526,-0.2268,0.1955,0.904
39.686019049,-0.8369,-0.2582,0.3011,0.926
39.696399779,-0.8369,-0.2777,0.3871,0.963
39.705702356,-0.7978,-0.2894,0.4849,0.977
39.716587049,-0.7509,-0.2934,0.5319,0.966
39.726389856,-0.7744,-0.2464,0.5631,0.989
39.736120703,-0.7666,-0.2464,0.5671,0.985
39.746045318,-0.8603,-0.1760,0.4967,1.009
39.756479356,-0.9973,-0.1017,0.4106,1.083
39.766440779,-1.0520,-0.0626,0.3168,1.100
39.776757818,-1.1224,-0.0587,0.1916,1.140
39.786492202,-1.1654,-0.0587,0.1212,1.173
39.796790856,-1.2241,-0.0509,0.0782,1.228
39.808292126,-1.2319,-0.0392,0.1212,1.238
39.816952279,-1.2163,-0.0469,0.1721,1.229
39.827127626,-1.1420,-0.0587,0.2190,1.164
39.837147472,-1.0089,-0.1017,0.2620,1.047
39.84784051,-0.8721,-0.1446,0.2972,0.933
39.857902395,-0.7509,-0.1564,0.2972,0.823
39.868298625,-0.6805,-0.2073,0.3402,0.789
39.877889664,-0.6687,-0.1955,0.3716,0.790
39.888894587,-0.7040,-0.2230,0.3989,0.839
39.89848051,-0.7861,-0.2112,0.3950,0.905
39.908821395,-0.8800,-0.2268,0.4106,0.997
39.919068433,-0.9816,-0.2151,0.4223,1.090
39.929080549,-1.0324,-0.1760,0.4302,1.132
39.940346856,-1.0129,-0.1526,0.4420,1.116
39.949612587,-0.9190,-0.1721,0.4106,1.021
39.959900318,-0.8408,-0.1446,0.3911,0.939
39.969876279,-0.7744,-0.1760,0.3559,0.870
39.979476972,-0.7431,-0.1721,0.3324,0.832
39.989971587,-0.9425,-0.0939,0.3246,1.001
39.999842318,-1.0481,-0.0430,0.3441,1.104
40.010380433,-1.1068,-0.0587,0.3481,1.162
40.020304741,-1.0207,-0.1096,0.3793,1.094
40.030029702,-0.8995,-0.1291,0.4185,1.000
40.040558548,-0.8096,-0.1329,0.4223,0.923
40.050694741,-0.8878,-0.0939,0.3989,0.978
40.060927625,-0.9152,-0.0821,0.3519,0.984
40.071858356,-0.9152,-0.0430,0.3598,0.984
40.080676433,-0.8565,-0.0274,0.3950,0.944
40.091275664,-0.8526,0.0040,0.5084,0.993
40.101342318,-0.8173,0.0000,0.5827,1.004
40.111367664,-0.7978,0.0078,0.5709,0.981
40.121646433,-0.8056,-0.0040,0.5084,0.953
40.131818741,-0.7899,-0.0078,0.4420,0.905
40.142124318,-0.8369,0.0117,0.3950,0.925
40.15174951,-0.8838,-0.0157,0.3676,0.957
40.161858356,-0.9621,-0.0117,0.3519,1.025
40.172096741,-0.9699,-0.0274,0.3481,1.031
40.182091395,-0.8760,-0.0392,0.3481,0.943
40.192278894,-0.8173,-0.0392,0.3950,0.909
40.203533241,-0.7939,-0.0274,0.4380,0.907
40.212768625,-0.8291,-0.0078,0.5124,0.975
40.222808433,-0.9152,0.0235,0.5202,1.053
40.232820818,-0.9425,0.0392,0.4927,1.064
40.243491125,-0.9347,0.0274,0.4537,1.039
40.253515048,-0.9347,0.0000,0.3833,1.010
40.263164433,-0.8917,-0.0509,0.3364,0.954
40.273433125,-0.8917,-0.0665,0.3089,0.946
40.283924818,-0.9190,-0.0469,0.3246,0.976
40.29388201,-0.9934,-0.0157,0.3364,1.049
40.304233471,-1.0168,-0.0195,0.3598,1.079
40.314351587,-1.0246,-0.0117,0.3716,1.090
40.324412894,-1.0011,0.0078,0.3754,1.069
40.335613241,-1.0129,0.0078,0.3716,1.079
40.344540587,-0.9934,0.0000,0.3793,1.063
40.354969587,-0.9621,-0.0157,0.3871,1.037
40.365059164,-0.8955,-0.0312,0.4185,0.989
40.374995817,-0.9112,-0.0235,0.4615,1.022
40.390749048,-0.9504,-0.0157,0.4772,1.064
40.39579451,-0.9504,0.0235,0.5045,1.076
40.405410279,-0.9699,0.0547,0.4889,1.088
40.415541433,-0.9504,0.0744,0.4772,1.066
40.42547124,-0.9425,0.0704,0.4497,1.047
40.436105817,-0.9464,0.0587,0.4458,1.048
40.445999702,-0.9739,0.0430,0.4341,1.067
40.45550424,-0.9621,0.0235,0.3989,1.042
40.46704801,-0.9777,-0.0078,0.3754,1.047
40.476183664,-0.9856,-0.0157,0.3793,1.056
